case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.3-70b-instruct,past_persecution_physical_violence,True,"Estrada-Hernandez presented testimony that he was assaulted in Mexico when he was eleven years old because he was gay, an incident which is evidence both that he has been singled out and that he was perceptibly gay as a child;",6791,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.3-70b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,6791,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.3-70b-instruct,persecutor_government_actor,False,Not mentioned in the opinion.,6791,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.3-70b-instruct,credibility_credibility_finding,False,Not mentioned in the opinion.,6791,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.3-70b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,6791,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,asylum_requested,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,withholding_requested,True,denying his applications for withholding of removal under the Immigration and Naturalization Act and the Convention Against Torture,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,CAT_requested,True,denying his applications for withholding of removal under the Immigration and Naturalization Act and the Convention Against Torture,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_political_opinion,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_particular_social_group,True,Estrada-Hernandez presented testimony that he was assaulted in Mexico when he was eleven years old because he was gay,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_physical_violence,True,Estrada-Hernandez presented testimony that he was assaulted in Mexico when he was eleven years old because he was gay,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_death_threats,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,persecutor_government_actor,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,credibility_credibility_finding,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,deepseek-ai/deepseek-v4-flash,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,19215,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,asylum_requested,False,Not mentioned in the opinion.,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,withholding_requested,True,"Juan Carlos Estrada-Hernandez, a native and citizen of Mexico, petitions for review of a Board of Immigration Appeals (“BIA”) dismissal of his appeal from an order of an Immigration Judge (“IJ”) denying his applications for withholding of removal under the Immigration and Naturalization Act and the Convention Against Torture (“CAT”).",57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,CAT_requested,True,"Juan Carlos Estrada-Hernandez, a native and citizen of Mexico, petitions for review of a Board of Immigration Appeals (“BIA”) dismissal of his appeal from an order of an Immigration Judge (“IJ”) denying his applications for withholding of removal under the Immigration and Naturalization Act and the Convention Against Torture (“CAT”).",57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_political_opinion,False,Not mentioned in the opinion.,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_particular_social_group,True,"Estrada-Hernandez presented testimony that he was assaulted in Mexico when he was eleven years old because he was gay, an incident which is evidence both that he has been singled out and that he was perceptibly gay as a child; that his mannerisms continue to make him perceptibly gay; that he would, if removed to Mexico, frequent gay areas and seek gay companions; and that, because he is HIV positive, he will have to interact with government officials and medical personnel in attempting to get treatment, thereby bringing his status as a gay man to the attention of strangers.",57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_physical_violence,True,Estrada-Hernandez presented testimony that he was assaulted in Mexico when he was eleven years old because he was gay,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_death_threats,False,Not mentioned in the opinion.,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,persecutor_government_actor,False,Not mentioned in the opinion.,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,credibility_credibility_finding,False,Not mentioned in the opinion.,57667,
22-629,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,mistralai/mistral-large-3-675b-instruct-2512,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,57667,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,asylum_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,withholding_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,CAT_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,protected_ground_particular_social_group,True,"The Board determined that the harm was not caused “on account of” his particular social group because “the interest of the gang was to extort money from [Cruz-Ramirez and his] family,”",7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,past_persecution_physical_violence,True,the eventual murder of his uncle,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,past_persecution_death_threats,True,the gang’s threatening notes and phone calls,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,persecutor_government_actor,False,Not mentioned in the opinion.,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,credibility_credibility_finding,False,Not mentioned in the opinion.,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.3-70b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,7232,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,asylum_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,withholding_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,CAT_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_political_opinion,False,Not mentioned in the opinion.,95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_particular_social_group,True,"The Board determined that the harm was not caused 'on account of' his particular social group because 'the interest of the gang was to extort money from [Cruz-Ramirez and his] family,' and that the gang's purpose for targeting Cruz-Ramirez was merely to further that interest.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_physical_violence,True,"Cruz-Ramirez's other evidence, including the drive-by shooting at his friend's house, is also insufficient to demonstrate that the agency erred in not determining that he was targeted 'on account of' his membership in his family.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_death_threats,True,"While the gang's threatening notes and phone calls and the eventual murder of his uncle were directed at Cruz-Ramirez's family, it is not clear that the gang's actions were connected to Cruz-Ramirez's identity or affiliation with his family.",95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,persecutor_government_actor,False,Not mentioned in the opinion.,95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,credibility_credibility_finding,False,Not mentioned in the opinion.,95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,deepseek-ai/deepseek-v4-flash,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,95282,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,asylum_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,withholding_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,CAT_requested,True,"Carlos Cruz-Ramirez petitions for review of a Board of Immigration Appeals (Board) order dismissing his appeal, in which he challenged an immigration judge’s (IJ) denial of his applications for asylum, withholding of removal, and Convention Against Torture (CAT) protection.",126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_political_opinion,False,Not mentioned in the opinion.,126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_particular_social_group,True,"The Board determined that the harm was not caused 'on account of' his particular social group because 'the interest of the gang was to extort money from [Cruz-Ramirez and his] family,' and that the gang’s purpose for targeting Cruz-Ramirez was merely to further that interest.",126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_physical_violence,False,Not mentioned in the opinion.,126106,
17-71346,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_death_threats,True,"While the gang’s threatening notes and phone calls and the eventual murder of his uncle were directed at Cruz-Ramirez’s family, it is not clear that the gang’s actions were connected to Cruz-Ramirez’s identity or affiliation with his family.",126106,
